Avg_StartTime, Avg_StopTime, Avg_Asphericity_All, Avg_Asphericity_Excited, Avg_Asphericity_Fluorescent, Avg_Asphericity_FL1, Avg_Asphericity_FL2, Avg_Asphericity_FL3, Avg_Asphericity_A, Avg_Asphericity_B, Avg_Asphericity_C, Avg_Asphericity_AB, Avg_Asphericity_AC, Avg_Asphericity_BC, Avg_Asphericity_ABC, Avg_Size_um_All, Avg_Size_um_Excited, Avg_Size_um_Fluorescent, Avg_Size_um_FL1, Avg_Size_um_FL2, Avg_Size_um_FL3, Avg_Size_um_A, Avg_Size_um_B, Avg_Size_um_C, Avg_Size_um_AB, Avg_Size_um_AC, Avg_Size_um_BC, Avg_Size_um_ABC, Avg_Conc_cm3_All, Avg_Conc_cm3_Excited, Avg_Conc_cm3_Fluorescent, Avg_Conc_cm3_FL1, Avg_Conc_cm3_FL2, Avg_Conc_cm3_FL3, Avg_Conc_cm3_A, Avg_Conc_cm3_B, Avg_Conc_cm3_C, Avg_Conc_cm3_AB, Avg_Conc_cm3_AC, Avg_Conc_cm3_BC, Avg_Conc_cm3_ABC, Avg_SurArea_um2_cm3_All, Avg_SurArea_um2_cm3_Excited, Avg_SurArea_um2_cm3_Fluorescent, Avg_SurArea_um2_cm3_FL1, Avg_SurArea_um2_cm3_FL2, Avg_SurArea_um2_cm3_FL3, Avg_SurArea_um2_cm3_A, Avg_SurArea_um2_cm3_B, Avg_SurArea_um2_cm3_C, Avg_SurArea_um2_cm3_AB, Avg_SurArea_um2_cm3_AC, Avg_SurArea_um2_cm3_BC, Avg_SurArea_um2_cm3_ABC, Avg_Mass_ug_m3_All, Avg_Mass_ug_m3_Excited, Avg_Mass_ug_m3_Fluorescent, Avg_Mass_ug_m3_FL1, Avg_Mass_ug_m3_FL2, Avg_Mass_ug_m3_FL3, Avg_Mass_ug_m3_A, Avg_Mass_ug_m3_B, Avg_Mass_ug_m3_C, Avg_Mass_ug_m3_AB, Avg_Mass_ug_m3_AC, Avg_Mass_ug_m3_BC, Avg_Mass_ug_m3_ABC, Avg_FluorFraction_All, Avg_FluorFraction_Excited, Avg_FluorFraction_Fluorescent, Avg_FluorFraction_FL1, Avg_FluorFraction_FL2, Avg_FluorFraction_FL3, Avg_FluorFraction_A, Avg_FluorFraction_B, Avg_FluorFraction_C, Avg_FluorFraction_AB, Avg_FluorFraction_AC, Avg_FluorFraction_BC, Avg_FluorFraction_ABC, Avg_FluorPeak_FL1, Avg_FluorPeak_FL2, Avg_FluorPeak_FL3, Avg_FluorPeak_A, Avg_FluorPeak_B, Avg_FluorPeak_C
2025-03-18 17:00:00, 18/03/2025 17:59:59.999999,14.32,12.2,11.73,11.73, , ,11.73, , , , , , ,0.815,0.8252,0.862,0.862, , ,0.862, , , , , , ,293.9,22.85,3.45,3.45, , ,3.45, , , , , , ,753.7,59.2,9.988,9.988, , ,9.988, , , , , , ,167.4,12.78,2.5,2.5, , ,2.5, , , , , , , , ,0.01174,0.01174, , ,0.01174, , , , , , ,2362000.0, , ,2362000.0, , 
2025-03-18 18:00:00, 18/03/2025 18:59:59.999999,14.46,12.33,11.92,11.92, , ,11.92, , , , , , ,0.8182,0.8306,0.8718,0.8718, , ,0.8718, , , , , , ,294.4,22.84,3.609,3.609, , ,3.609, , , , , , ,763.2,60.17,10.66,10.66, , ,10.66, , , , , , ,171.0,13.13,2.708,2.708, , ,2.708, , , , , , , , ,0.01226,0.01226, , ,0.01226, , , , , , ,2347000.0, , ,2347000.0, , 
2025-03-18 19:00:00, 18/03/2025 19:59:59.999999,15.27,13.28,12.33,12.33, , ,12.33, , , , , , ,0.8188,0.8339,0.8844,0.8844, , ,0.8844, , , , , , ,290.8,22.85,12.85,12.85, , ,12.85, , , , , , ,758.5,61.21,39.35,39.35, , ,39.35, , , , , , ,171.3,13.64,10.26,10.26, , ,10.26, , , , , , , , ,0.04421,0.04421, , ,0.04421, , , , , , ,2348000.0, , ,2348000.0, , 
2025-03-18 20:00:00, 18/03/2025 20:59:59.999999,15.93,13.98,13.12,13.12, , ,13.12, , , , , , ,0.8186,0.8344,0.8871,0.8871, , ,0.8871, , , , , , ,288.3,22.83,26.8,26.8, , ,26.8, , , , , , ,758.9,61.76,83.31,83.31, , ,83.31, , , , , , ,175.7,14.03,22.42,22.42, , ,22.42, , , , , , , , ,0.09297,0.09297, , ,0.09297, , , , , , ,2342000.0, , ,2342000.0, , 
2025-03-18 21:00:00, 18/03/2025 21:59:59.999999,13.78,10.33,10.33,10.33, , ,10.33, , , , , , ,0.7966,0.8253,0.8253,0.8253, , ,0.8253, , , , , , ,0.2287,0.02244,0.2287,0.2287, , ,0.2287, , , , , , ,0.5481,0.05755,0.5481,0.5481, , ,0.5481, , , , , , ,0.1134,0.01214,0.1134,0.1134, , ,0.1134, , , , , , , , ,1.0,1.0, , ,1.0, , , , , , ,1606000.0, , ,1606000.0, , 
2025-03-18 22:00:00, 18/03/2025 22:59:59.999999,14.95,12.53,12.37,12.37, , ,12.37, , , , , , ,0.7985,0.7984,0.8021,0.8021, , ,0.8021, , , , , , ,213.7,21.66,154.3,154.3, , ,154.3, , , , , , ,526.4,52.12,384.0,384.0, , ,384.0, , , , , , ,116.6,10.83,85.59,85.59, , ,85.59, , , , , , , , ,0.722,0.722, , ,0.722, , , , , , ,1625000.0, , ,1625000.0, , 
2025-03-18 23:00:00, 18/03/2025 23:59:59.999999,16.8,13.76,13.73,13.73, , ,13.73, , , , , , ,0.7598,0.7579,0.7552,0.7552, , ,0.7552, , , , , , ,146.0,20.32,40.17,40.17, , ,40.17, , , , , , ,324.0,43.23,88.2,88.2, , ,88.2, , , , , , ,70.35,8.341,18.91,18.91, , ,18.91, , , , , , , , ,0.2751,0.2751, , ,0.2751, , , , , , ,1631000.0, , ,1631000.0, , 
2025-03-19 00:00:00, 19/03/2025 00:59:59.999999,15.96,12.73,12.77,12.77, , ,12.77, , , , , , ,0.7394,0.7457,0.7429,0.7429, , ,0.7429, , , , , , ,168.7,21.26,53.56,53.56, , ,53.56, , , , , , ,337.7,42.32,106.1,106.1, , ,106.1, , , , , , ,63.0,7.401,19.64,19.64, , ,19.64, , , , , , , , ,0.3175,0.3175, , ,0.3175, , , , , , ,1621000.0, , ,1621000.0, , 
2025-03-19 01:00:00, 19/03/2025 01:59:59.999999,15.84,12.87,12.87,12.87, , ,12.87, , , , , , ,0.7561,0.7586,0.7586,0.7586, , ,0.7586, , , , , , ,183.0,21.44,183.0,183.0, , ,183.0, , , , , , ,390.9,44.94,390.9,390.9, , ,390.9, , , , , , ,77.6,8.292,77.6,77.6, , ,77.6, , , , , , , , ,1.0,1.0, , ,1.0, , , , , , ,1619000.0, , ,1619000.0, , 
2025-03-19 02:00:00, 19/03/2025 02:59:59.999999,15.59,12.92,12.92,12.92, , ,12.92, , , , , , ,0.7767,0.7848,0.7848,0.7848, , ,0.7848, , , , , , ,210.6,21.96,210.6,210.6, , ,210.6, , , , , , ,482.1,50.23,482.1,482.1, , ,482.1, , , , , , ,101.1,9.935,101.1,101.1, , ,101.1, , , , , , , , ,1.0,1.0, , ,1.0, , , , , , ,1618000.0, , ,1618000.0, , 
2025-03-19 03:00:00, 19/03/2025 03:59:59.999999,15.28,12.73,12.73,12.73, , ,12.73, , , , , , ,0.7869,0.7963,0.7963,0.7963, , ,0.7963, , , , , , ,219.2,22.09,219.2,219.2, , ,219.2, , , , , , ,516.8,52.37,516.8,516.8, , ,516.8, , , , , , ,109.4,10.61,109.4,109.4, , ,109.4, , , , , , , , ,1.0,1.0, , ,1.0, , , , , , ,1615000.0, , ,1615000.0, , 
2025-03-19 04:00:00, 19/03/2025 04:59:59.999999,15.23,12.82,12.84,12.84, , ,12.84, , , , , , ,0.7977,0.8082,0.8081,0.8081, , ,0.8081, , , , , , ,230.8,22.24,203.3,203.3, , ,203.3, , , , , , ,565.4,54.91,498.0,498.0, , ,498.0, , , , , , ,124.3,11.54,109.5,109.5, , ,109.5, , , , , , , , ,0.8808,0.8808, , ,0.8808, , , , , , ,1616000.0, , ,1616000.0, , 
2025-03-19 05:00:00, 19/03/2025 05:59:59.999999,15.14,12.7,12.73,12.73, , ,12.73, , , , , , ,0.7943,0.8074,0.8067,0.8067, , ,0.8067, , , , , , ,213.3,22.03,106.3,106.3, , ,106.3, , , , , , ,515.7,54.29,256.5,256.5, , ,256.5, , , , , , ,111.5,11.4,55.37,55.37, , ,55.37, , , , , , , , ,0.4984,0.4984, , ,0.4984, , , , , , ,1618000.0, , ,1618000.0, , 
2025-03-19 06:00:00, 19/03/2025 06:59:59.999999,14.74,12.49,12.49,12.49, , ,12.49, , , , , , ,0.8056,0.8158,0.8166,0.8166, , ,0.8166, , , , , , ,220.1,22.12,110.3,110.3, , ,110.3, , , , , , ,550.3,55.7,276.4,276.4, , ,276.4, , , , , , ,122.1,11.81,61.33,61.33, , ,61.33, , , , , , , , ,0.5013,0.5013, , ,0.5013, , , , , , ,1621000.0, , ,1621000.0, , 
2025-03-19 07:00:00, 19/03/2025 07:59:59.999999,14.75,12.31,12.32,12.32, , ,12.32, , , , , , ,0.8023,0.8096,0.8092,0.8092, , ,0.8092, , , , , , ,208.3,21.88,104.2,104.2, , ,104.2, , , , , , ,518.7,54.4,259.3,259.3, , ,259.3, , , , , , ,116.0,11.59,58.03,58.03, , ,58.03, , , , , , , , ,0.5002,0.5002, , ,0.5002, , , , , , ,1622000.0, , ,1622000.0, , 
2025-03-19 08:00:00, 19/03/2025 08:59:59.999999,15.23,12.86,12.78,12.78, , ,12.78, , , , , , ,0.7986,0.8052,0.8037,0.8037, , ,0.8037, , , , , , ,221.9,21.95,94.86,94.86, , ,94.86, , , , , , ,547.7,54.18,233.1,233.1, , ,233.1, , , , , , ,120.8,11.53,51.29,51.29, , ,51.29, , , , , , , , ,0.4275,0.4275, , ,0.4275, , , , , , ,1628000.0, , ,1628000.0, , 
2025-03-19 09:00:00, 19/03/2025 09:59:59.999999,14.46,11.8,11.76,11.76, , ,11.76, , , , , , ,0.7913,0.7978,0.7973,0.7973, , ,0.7973, , , , , , ,229.5,21.82,57.56,57.56, , ,57.56, , , , , , ,552.9,52.24,138.4,138.4, , ,138.4, , , , , , ,121.3,10.82,30.34,30.34, , ,30.34, , , , , , , , ,0.2508,0.2508, , ,0.2508, , , , , , ,1626000.0, , ,1626000.0, , 
2025-03-19 10:00:00, 19/03/2025 10:59:59.999999,13.61,11.07,11.06,11.06, , ,11.06, , , , , , ,0.7712,0.7799,0.7783,0.7783, , ,0.7783, , , , , , ,206.8,21.96,52.08,52.08, , ,52.08, , , , , , ,462.6,49.34,115.8,115.8, , ,115.8, , , , , , ,94.3,9.618,23.44,23.44, , ,23.44, , , , , , , , ,0.2518,0.2518, , ,0.2518, , , , , , ,1627000.0, , ,1627000.0, , 
2025-03-19 11:00:00, 19/03/2025 11:59:59.999999,14.02,11.45,11.42,11.42, , ,11.42, , , , , , ,0.7676,0.7757,0.774,0.774, , ,0.774, , , , , , ,194.0,21.78,48.95,48.95, , ,48.95, , , , , , ,431.3,48.49,108.3,108.3, , ,108.3, , , , , , ,88.99,9.477,22.26,22.26, , ,22.26, , , , , , , , ,0.2524,0.2524, , ,0.2524, , , , , , ,1625000.0, , ,1625000.0, , 
2025-03-19 12:00:00, 19/03/2025 12:59:59.999999,14.25,11.64,11.64,11.64, , ,11.64, , , , , , ,0.7759,0.7829,0.7834,0.7834, , ,0.7834, , , , , , ,193.9,21.75,49.46,49.46, , ,49.46, , , , , , ,445.9,49.74,114.2,114.2, , ,114.2, , , , , , ,95.56,9.993,24.66,24.66, , ,24.66, , , , , , , , ,0.2551,0.2551, , ,0.2551, , , , , , ,1626000.0, , ,1626000.0, , 
2025-03-19 13:00:00, 19/03/2025 13:59:59.999999,14.12,11.5,11.54,11.54, , ,11.54, , , , , , ,0.7752,0.7811,0.781,0.781, , ,0.781, , , , , , ,183.1,21.57,46.68,46.68, , ,46.68, , , , , , ,420.9,49.07,107.4,107.4, , ,107.4, , , , , , ,90.72,9.837,23.13,23.13, , ,23.13, , , , , , , , ,0.2549,0.2549, , ,0.2549, , , , , , ,1625000.0, , ,1625000.0, , 
2025-03-19 14:00:00, 19/03/2025 14:59:59.999999,13.57,10.96,10.98,10.98, , ,10.98, , , , , , ,0.775,0.783,0.7834,0.7834, , ,0.7834, , , , , , ,178.2,21.54,45.38,45.38, , ,45.38, , , , , , ,406.8,49.01,103.7,103.7, , ,103.7, , , , , , ,86.4,9.743,22.02,22.02, , ,22.02, , , , , , , , ,0.2546,0.2546, , ,0.2546, , , , , , ,1624000.0, , ,1624000.0, , 
2025-03-19 15:00:00, 19/03/2025 15:59:59.999999,12.61,10.17,10.21,10.21, , ,10.21, , , , , , ,0.8012,0.8162,0.8176,0.8176, , ,0.8176, , , , , , ,169.7,21.47,42.97,42.97, , ,42.97, , , , , , ,415.4,53.66,105.5,105.5, , ,105.5, , , , , , ,89.69,11.15,22.72,22.72, , ,22.72, , , , , , , , ,0.2532,0.2532, , ,0.2532, , , , , , ,1620000.0, , ,1620000.0, , 
2025-03-19 16:00:00, 19/03/2025 16:59:59.999999,12.48,10.24,10.24,10.24, , ,10.24, , , , , , ,0.831,0.8468,0.8471,0.8471, , ,0.8471, , , , , , ,212.1,22.09,53.29,53.29, , ,53.29, , , , , , ,567.0,60.42,142.6,142.6, , ,142.6, , , , , , ,129.3,13.38,32.58,32.58, , ,32.58, , , , , , , , ,0.2513,0.2513, , ,0.2513, , , , , , ,1619000.0, , ,1619000.0, , 
2025-03-19 17:00:00, 19/03/2025 17:59:59.999999,13.89,11.72,11.74,11.74, , ,11.74, , , , , , ,0.8246,0.8336,0.8341,0.8341, , ,0.8341, , , , , , ,255.6,22.51,36.78,36.78, , ,36.78, , , , , , ,676.9,59.86,97.55,97.55, , ,97.55, , , , , , ,155.5,13.22,22.45,22.45, , ,22.45, , , , , , , , ,0.1439,0.1439, , ,0.1439, , , , , , ,1612000.0, , ,1612000.0, , 
2025-03-19 18:00:00, 19/03/2025 18:59:59.999999,14.56,12.47,12.48,12.48, , ,12.48, , , , , , ,0.83,0.8394,0.8364,0.8364, , ,0.8364, , , , , , ,279.1,22.68,35.63,35.63, , ,35.63, , , , , , ,752.8,61.55,95.15,95.15, , ,95.15, , , , , , ,174.9,13.82,21.94,21.94, , ,21.94, , , , , , , , ,0.1276,0.1276, , ,0.1276, , , , , , ,1614000.0, , ,1614000.0, , 
2025-03-19 19:00:00, 19/03/2025 19:59:59.999999,12.54,10.59,10.61,10.61, , ,10.61, , , , , , ,0.8414,0.8568,0.8564,0.8564, , ,0.8564, , , , , , ,268.0,22.68,34.25,34.25, , ,34.25, , , , , , ,731.0,63.48,93.22,93.22, , ,93.22, , , , , , ,164.9,14.11,20.97,20.97, , ,20.97, , , , , , , , ,0.1278,0.1278, , ,0.1278, , , , , , ,1611000.0, , ,1611000.0, , 
2025-03-19 20:00:00, 19/03/2025 20:59:59.999999,12.79,11.1,11.18,11.18, , ,11.18, , , , , , ,0.8776,0.8942,0.8922,0.8922, , ,0.8922, , , , , , ,313.6,23.0,39.49,39.49, , ,39.49, , , , , , ,947.0,71.28,118.8,118.8, , ,118.8, , , , , , ,228.0,16.89,28.62,28.62, , ,28.62, , , , , , , , ,0.1259,0.1259, , ,0.1259, , , , , , ,1613000.0, , ,1613000.0, , 
2025-03-19 21:00:00, 19/03/2025 21:59:59.999999,15.28,13.99,11.94,11.94, , ,11.94, , , , , , ,0.8409,0.8649,0.8859,0.8859, , ,0.8859, , , , , , ,0.3965,0.02982,0.1023,0.1023, , ,0.1023, , , , , , ,1.114,0.0892,0.2937,0.2937, , ,0.2937, , , , , , ,0.2707,0.02226,0.06879,0.06879, , ,0.06879, , , , , , , , ,0.2579,0.2579, , ,0.2579, , , , , , ,2067000.0, , ,2067000.0, , 
2025-03-19 22:00:00, 19/03/2025 22:59:59.999999,13.61,11.61,11.53,11.53, , ,11.53, , , , , , ,0.8323,0.8476,0.8814,0.8814, , ,0.8814, , , , , , ,253.4,22.5,22.73,22.73, , ,22.73, , , , , , ,680.6,61.86,67.55,67.55, , ,67.55, , , , , , ,155.5,13.78,16.74,16.74, , ,16.74, , , , , , , , ,0.08972,0.08972, , ,0.08972, , , , , , ,2065000.0, , ,2065000.0, , 
2025-03-19 23:00:00, 19/03/2025 23:59:59.999999,14.13,12.15,11.76,11.76, , ,11.76, , , , , , ,0.8249,0.8402,0.8702,0.8702, , ,0.8702, , , , , , ,247.1,22.45,8.96,8.96, , ,8.96, , , , , , ,645.8,60.18,25.64,25.64, , ,25.64, , , , , , ,143.1,13.08,6.125,6.125, , ,6.125, , , , , , , , ,0.03627,0.03627, , ,0.03627, , , , , , ,2064000.0, , ,2064000.0, , 
2025-03-20 00:00:00, 20/03/2025 00:59:59.999999,14.27,12.69,12.12,12.12, , ,12.12, , , , , , ,0.8598,0.8754,0.9084,0.9084, , ,0.9084, , , , , , ,284.5,22.77,44.37,44.37, , ,44.37, , , , , , ,826.0,67.98,141.6,141.6, , ,141.6, , , , , , ,196.1,16.02,36.24,36.24, , ,36.24, , , , , , , , ,0.156,0.156, , ,0.156, , , , , , ,2062000.0, , ,2062000.0, , 
2025-03-20 01:00:00, 20/03/2025 01:59:59.999999,14.42,12.82,12.3,12.3, , ,12.3, , , , , , ,0.8599,0.8734,0.9115,0.9115, , ,0.9115, , , , , , ,275.8,22.68,18.22,18.22, , ,18.22, , , , , , ,799.6,67.26,58.82,58.82, , ,58.82, , , , , , ,189.2,15.73,15.07,15.07, , ,15.07, , , , , , , , ,0.06604,0.06604, , ,0.06604, , , , , , ,2066000.0, , ,2066000.0, , 
2025-03-20 02:00:00, 20/03/2025 02:59:59.999999,14.42,12.73,12.15,12.15, , ,12.15, , , , , , ,0.8538,0.8688,0.9092,0.9092, , ,0.9092, , , , , , ,257.1,22.52,17.16,17.16, , ,17.16, , , , , , ,735.2,66.08,55.0,55.0, , ,55.0, , , , , , ,173.5,15.4,14.15,14.15, , ,14.15, , , , , , , , ,0.06675,0.06675, , ,0.06675, , , , , , ,2062000.0, , ,2062000.0, , 
2025-03-20 03:00:00, 20/03/2025 03:59:59.999999,14.59,12.94,12.27,12.27, , ,12.27, , , , , , ,0.8488,0.8648,0.9039,0.9039, , ,0.9039, , , , , , ,262.5,22.57,17.54,17.54, , ,17.54, , , , , , ,738.6,65.37,55.32,55.32, , ,55.32, , , , , , ,171.8,15.04,14.07,14.07, , ,14.07, , , , , , , , ,0.06684,0.06684, , ,0.06684, , , , , , ,2066000.0, , ,2066000.0, , 
2025-03-20 04:00:00, 20/03/2025 04:59:59.999999,15.56,13.8,12.9,12.9, , ,12.9, , , , , , ,0.8318,0.8469,0.8901,0.8901, , ,0.8901, , , , , , ,265.6,22.62,9.819,9.819, , ,9.819, , , , , , ,720.4,62.98,30.09,30.09, , ,30.09, , , , , , ,167.7,14.42,7.626,7.626, , ,7.626, , , , , , , , ,0.03697,0.03697, , ,0.03697, , , , , , ,2062000.0, , ,2062000.0, , 
2025-03-20 05:00:00, 20/03/2025 05:59:59.999999,16.06,14.35,14.13,14.13, , ,14.13, , , , , , ,0.8205,0.8358,0.8726,0.8726, , ,0.8726, , , , , , ,260.3,22.59,8.848,8.848, , ,8.848, , , , , , ,681.8,60.92,25.85,25.85, , ,25.85, , , , , , ,154.6,13.65,6.359,6.359, , ,6.359, , , , , , , , ,0.034,0.034, , ,0.034, , , , , , ,2063000.0, , ,2063000.0, , 
2025-03-20 06:00:00, 20/03/2025 06:59:59.999999,15.11,13.62,13.01,13.01, , ,13.01, , , , , , ,0.8486,0.8623,0.9021,0.9021, , ,0.9021, , , , , , ,317.0,22.95,10.56,10.56, , ,10.56, , , , , , ,892.5,66.12,33.4,33.4, , ,33.4, , , , , , ,208.8,15.26,8.587,8.587, , ,8.587, , , , , , , , ,0.0333,0.0333, , ,0.0333, , , , , , ,2069000.0, , ,2069000.0, , 
2025-03-20 07:00:00, 20/03/2025 07:59:59.999999,16.07,14.85,14.16,14.16, , ,14.16, , , , , , ,0.8718,0.884,0.9288,0.9288, , ,0.9288, , , , , , ,404.7,23.41,13.58,13.58, , ,13.58, , , , , , ,1234.0,72.82,46.83,46.83, , ,46.83, , , , , , ,309.8,18.11,12.8,12.8, , ,12.8, , , , , , , , ,0.03354,0.03354, , ,0.03354, , , , , , ,2068000.0, , ,2068000.0, , 
2025-03-20 08:00:00, 20/03/2025 08:59:59.999999,14.76,13.63,12.94,12.94, , ,12.94, , , , , , ,0.8974,0.9135,0.9605,0.9605, , ,0.9605, , , , , , ,422.8,23.55,14.74,14.74, , ,14.74, , , , , , ,1376.0,78.83,54.28,54.28, , ,54.28, , , , , , ,357.8,20.38,15.41,15.41, , ,15.41, , , , , , , , ,0.03486,0.03486, , ,0.03486, , , , , , ,2079000.0, , ,2079000.0, , 
2025-03-20 09:00:00, 20/03/2025 09:59:59.999999,13.36,11.95,11.65,11.65, , ,11.65, , , , , , ,0.9036,0.9212,0.9635,0.9635, , ,0.9635, , , , , , ,383.6,23.02,13.43,13.43, , ,13.43, , , , , , ,1255.0,77.37,49.29,49.29, , ,49.29, , , , , , ,322.8,19.6,13.87,13.87, , ,13.87, , , , , , , , ,0.03501,0.03501, , ,0.03501, , , , , , ,2074000.0, , ,2074000.0, , 
2025-03-20 10:00:00, 20/03/2025 10:59:59.999999,13.93,12.58,12.06,12.06, , ,12.06, , , , , , ,0.8815,0.8982,0.935,0.935, , ,0.935, , , , , , ,366.9,23.31,12.79,12.79, , ,12.79, , , , , , ,1138.0,74.56,43.9,43.9, , ,43.9, , , , , , ,284.7,18.6,11.85,11.85, , ,11.85, , , , , , , , ,0.03486,0.03486, , ,0.03486, , , , , , ,2080000.0, , ,2080000.0, , 
2025-03-20 11:00:00, 20/03/2025 11:59:59.999999,13.95,12.55,12.18,12.18, , ,12.18, , , , , , ,0.8842,0.8985,0.9392,0.9392, , ,0.9392, , , , , , ,361.1,23.23,13.18,13.18, , ,13.18, , , , , , ,1137.0,74.73,46.34,46.34, , ,46.34, , , , , , ,290.8,18.84,12.84,12.84, , ,12.84, , , , , , , , ,0.0365,0.0365, , ,0.0365, , , , , , ,2088000.0, , ,2088000.0, , 
2025-03-20 12:00:00, 20/03/2025 12:59:59.999999,14.97,13.66,13.28,13.28, , ,13.28, , , , , , ,0.8571,0.8713,0.9132,0.9132, , ,0.9132, , , , , , ,377.6,23.3,14.04,14.04, , ,14.04, , , , , , ,1108.0,70.02,46.32,46.32, , ,46.32, , , , , , ,272.9,17.05,12.37,12.37, , ,12.37, , , , , , , , ,0.03718,0.03718, , ,0.03718, , , , , , ,2089000.0, , ,2089000.0, , 
2025-03-20 13:00:00, 20/03/2025 13:59:59.999999,13.61,12.12,11.99,11.99, , ,11.99, , , , , , ,0.8634,0.8754,0.9268,0.9268, , ,0.9268, , , , , , ,369.8,23.3,11.23,11.23, , ,11.23, , , , , , ,1095.0,69.96,38.55,38.55, , ,38.55, , , , , , ,269.1,16.77,10.62,10.62, , ,10.62, , , , , , , , ,0.03037,0.03037, , ,0.03037, , , , , , ,2090000.0, , ,2090000.0, , 
2025-03-20 14:00:00, 20/03/2025 14:59:59.999999,11.45,10.07,9.632,9.632, , ,9.632, , , , , , ,0.8563,0.8694,0.9157,0.9157, , ,0.9157, , , , , , ,330.5,23.18,6.774,6.774, , ,6.774, , , , , , ,936.4,67.01,21.92,21.92, , ,21.92, , , , , , ,215.6,15.15,5.606,5.606, , ,5.606, , , , , , , , ,0.0205,0.0205, , ,0.0205, , , , , , ,2093000.0, , ,2093000.0, , 
2025-03-20 15:00:00, 20/03/2025 15:59:59.999999,10.61,9.323,9.033,9.033, , ,9.033, , , , , , ,0.8726,0.8844,0.9175,0.9175, , ,0.9175, , , , , , ,325.4,23.09,89.97,89.97, , ,89.97, , , , , , ,957.8,68.93,290.0,290.0, , ,290.0, , , , , , ,223.6,15.71,72.48,72.48, , ,72.48, , , , , , , , ,0.2765,0.2765, , ,0.2765, , , , , , ,2085000.0, , ,2085000.0, , 
2025-03-20 16:00:00, 20/03/2025 16:59:59.999999,9.271,8.099,7.942,7.942, , ,7.942, , , , , , ,0.8844,0.8972,0.9302,0.9302, , ,0.9302, , , , , , ,357.4,23.24,96.47,96.47, , ,96.47, , , , , , ,1078.0,71.58,317.5,317.5, , ,317.5, , , , , , ,250.5,16.55,78.5,78.5, , ,78.5, , , , , , , , ,0.2699,0.2699, , ,0.2699, , , , , , ,2077000.0, , ,2077000.0, , 
2025-03-20 17:00:00, 20/03/2025 17:59:59.999999,10.16,8.796,8.476,8.476, , ,8.476, , , , , , ,0.8775,0.8879,0.9279,0.9279, , ,0.9279, , , , , , ,341.6,23.13,58.47,58.47, , ,58.47, , , , , , ,1030.0,70.55,196.9,196.9, , ,196.9, , , , , , ,248.9,16.7,51.85,51.85, , ,51.85, , , , , , , , ,0.1712,0.1712, , ,0.1712, , , , , , ,2074000.0, , ,2074000.0, , 
2025-03-20 18:00:00, 20/03/2025 18:59:59.999999,10.38,9.059,8.831,8.831, , ,8.831, , , , , , ,0.8814,0.8922,0.9272,0.9272, , ,0.9272, , , , , , ,355.4,23.18,47.39,47.39, , ,47.39, , , , , , ,1087.0,71.72,159.6,159.6, , ,159.6, , , , , , ,266.0,17.18,42.14,42.14, , ,42.14, , , , , , , , ,0.1333,0.1333, , ,0.1333, , , , , , ,2078000.0, , ,2078000.0, , 
2025-03-20 19:00:00, 20/03/2025 19:59:59.999999,10.16,8.977,8.516,8.516, , ,8.516, , , , , , ,0.8977,0.9094,0.9527,0.9527, , ,0.9527, , , , , , ,376.0,23.25,43.46,43.46, , ,43.46, , , , , , ,1184.0,74.26,153.0,153.0, , ,153.0, , , , , , ,289.1,17.74,40.32,40.32, , ,40.32, , , , , , , , ,0.1156,0.1156, , ,0.1156, , , , , , ,2077000.0, , ,2077000.0, , 
2025-03-20 20:00:00, 20/03/2025 20:59:59.999999,10.19,9.007,8.693,8.693, , ,8.693, , , , , , ,0.897,0.9088,0.9536,0.9536, , ,0.9536, , , , , , ,374.6,23.23,24.22,24.22, , ,24.22, , , , , , ,1171.0,73.7,84.86,84.86, , ,84.86, , , , , , ,281.3,17.38,21.98,21.98, , ,21.98, , , , , , , , ,0.06465,0.06465, , ,0.06465, , , , , , ,2077000.0, , ,2077000.0, , 
2025-03-20 21:00:00, 20/03/2025 21:59:59.999999,10.2,9.227, , , , , , , , , , , ,0.876,0.8838, , , , , , , , , , , ,0.4547,0.02986, , , , , , , , , , , ,1.33,0.08876, , , , , , , , , , , ,0.2974,0.01988, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-03-20 22:00:00, 20/03/2025 22:59:59.999999,10.21,8.926, 1.058e+01, 1.058e+01, , , 1.058e+01, , , , , , ,0.8712,0.8826, 1.289e+00, 1.289e+00, , , 1.289e+00, , , , , , ,326.8,22.98, 3.061e-02, 3.061e-02, , , 3.061e-02, , , , , , ,948.3,67.65, 2.080e-01, 2.080e-01, , , 2.080e-01, , , , , , ,216.3,15.08, 7.512e-02, 7.512e-02, , , 7.512e-02, , , , , , , , , 9.367e-05, 9.367e-05, , , 9.367e-05, , , , , , , 9.300e+06, , , 9.300e+06, , 
2025-03-20 23:00:00, 20/03/2025 23:59:59.999999,10.88,9.29, 7.679e+00, 7.679e+00, , , 7.679e+00, , , , , , ,0.8523,0.8637, 1.380e+00, 1.380e+00, , , 1.380e+00, , , , , , ,269.5,22.61, 3.354e-02, 3.354e-02, , , 3.354e-02, , , , , , ,748.7,63.45, 2.848e-01, 2.848e-01, , , 2.848e-01, , , , , , ,169.4,13.82, 1.292e-01, 1.292e-01, , , 1.292e-01, , , , , , , , , 1.244e-04, 1.244e-04, , , 1.244e-04, , , , , , , 1.152e+07, , , 1.152e+07, , 
